2017-08-26-00-00-00|Wednesday|3|26|35|35|2017-08-30-00-00-00|1662|8|8|2017-08|1679|2017-08|1727|31|35|2017-08-31-00-00-00|2017-08-30-00-00-00|August|August|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-08-27-00-00-00|Thursday|4|27|35|35|2017-08-30-00-00-00|1662|8|8|2017-08|1679|2017-08|1727|31|35|2017-08-31-00-00-00|2017-08-30-00-00-00|August|August|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-08-28-00-00-00|Friday|5|28|35|35|2017-08-30-00-00-00|1662|8|8|2017-08|1679|2017-08|1727|31|35|2017-08-31-00-00-00|2017-08-30-00-00-00|August|August|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-08-29-00-00-00|Saturday|6|29|35|35|2017-08-30-00-00-00|1662|8|8|2017-08|1679|2017-08|1727|31|35|2017-08-31-00-00-00|2017-08-30-00-00-00|August|August|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-08-30-00-00-00|Sunday|7|30|35|35|2017-08-30-00-00-00|1662|8|8|2017-08|1679|2017-08|1727|31|35|2017-08-31-00-00-00|2017-08-30-00-00-00|August|August|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-08-31-00-00-00|Monday|1|31|36|36|2017-09-06-00-00-00|1503|8|9|2017-08|1679|2017-09|1728|31|28|2017-08-31-00-00-00|2017-09-27-00-00-00|August|September|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-01-00-00-00|Tuesday|2|1|36|36|2017-09-06-00-00-00|1503|9|9|2017-09|1680|2017-09|1728|30|28|2017-09-30-00-00-00|2017-09-27-00-00-00|September|September|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-02-00-00-00|Wednesday|3|2|36|36|2017-09-06-00-00-00|1503|9|9|2017-09|1680|2017-09|1728|30|28|2017-09-30-00-00-00|2017-09-27-00-00-00|September|September|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-03-00-00-00|Thursday|4|3|36|36|2017-09-06-00-00-00|1503|9|9|2017-09|1680|2017-09|1728|30|28|2017-09-30-00-00-00|2017-09-27-00-00-00|September|September|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-04-00-00-00|Friday|5|4|36|36|2017-09-06-00-00-00|1503|9|9|2017-09|1680|2017-09|1728|30|28|2017-09-30-00-00-00|2017-09-27-00-00-00|September|September|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-05-00-00-00|Saturday|6|5|36|36|2017-09-06-00-00-00|1503|9|9|2017-09|1680|2017-09|1728|30|28|2017-09-30-00-00-00|2017-09-27-00-00-00|September|September|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-06-00-00-00|Sunday|7|6|36|36|2017-09-06-00-00-00|1503|9|9|2017-09|1680|2017-09|1728|30|28|2017-09-30-00-00-00|2017-09-27-00-00-00|September|September|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-07-00-00-00|Monday|1|7|37|37|2017-09-13-00-00-00|1551|9|9|2017-09|1680|2017-09|1728|30|28|2017-09-30-00-00-00|2017-09-27-00-00-00|September|September|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-08-00-00-00|Tuesday|2|8|37|37|2017-09-13-00-00-00|1551|9|9|2017-09|1680|2017-09|1728|30|28|2017-09-30-00-00-00|2017-09-27-00-00-00|September|September|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-09-00-00-00|Wednesday|3|9|37|37|2017-09-13-00-00-00|1551|9|9|2017-09|1680|2017-09|1728|30|28|2017-09-30-00-00-00|2017-09-27-00-00-00|September|September|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-10-00-00-00|Thursday|4|10|37|37|2017-09-13-00-00-00|1551|9|9|2017-09|1680|2017-09|1728|30|28|2017-09-30-00-00-00|2017-09-27-00-00-00|September|September|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-11-00-00-00|Friday|5|11|37|37|2017-09-13-00-00-00|1551|9|9|2017-09|1680|2017-09|1728|30|28|2017-09-30-00-00-00|2017-09-27-00-00-00|September|September|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-12-00-00-00|Saturday|6|12|37|37|2017-09-13-00-00-00|1551|9|9|2017-09|1680|2017-09|1728|30|28|2017-09-30-00-00-00|2017-09-27-00-00-00|September|September|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-13-00-00-00|Sunday|7|13|37|37|2017-09-13-00-00-00|1551|9|9|2017-09|1680|2017-09|1728|30|28|2017-09-30-00-00-00|2017-09-27-00-00-00|September|September|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-14-00-00-00|Monday|1|14|38|38|2017-09-20-00-00-00|1599|9|9|2017-09|1680|2017-09|1728|30|28|2017-09-30-00-00-00|2017-09-27-00-00-00|September|September|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-15-00-00-00|Tuesday|2|15|38|38|2017-09-20-00-00-00|1599|9|9|2017-09|1680|2017-09|1728|30|28|2017-09-30-00-00-00|2017-09-27-00-00-00|September|September|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-16-00-00-00|Wednesday|3|16|38|38|2017-09-20-00-00-00|1599|9|9|2017-09|1680|2017-09|1728|30|28|2017-09-30-00-00-00|2017-09-27-00-00-00|September|September|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-17-00-00-00|Thursday|4|17|38|38|2017-09-20-00-00-00|1599|9|9|2017-09|1680|2017-09|1728|30|28|2017-09-30-00-00-00|2017-09-27-00-00-00|September|September|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-18-00-00-00|Friday|5|18|38|38|2017-09-20-00-00-00|1599|9|9|2017-09|1680|2017-09|1728|30|28|2017-09-30-00-00-00|2017-09-27-00-00-00|September|September|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-19-00-00-00|Saturday|6|19|38|38|2017-09-20-00-00-00|1599|9|9|2017-09|1680|2017-09|1728|30|28|2017-09-30-00-00-00|2017-09-27-00-00-00|September|September|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-20-00-00-00|Sunday|7|20|38|38|2017-09-20-00-00-00|1599|9|9|2017-09|1680|2017-09|1728|30|28|2017-09-30-00-00-00|2017-09-27-00-00-00|September|September|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-21-00-00-00|Monday|1|21|39|39|2017-09-27-00-00-00|1647|9|9|2017-09|1680|2017-09|1728|30|28|2017-09-30-00-00-00|2017-09-27-00-00-00|September|September|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-22-00-00-00|Tuesday|2|22|39|39|2017-09-27-00-00-00|1647|9|9|2017-09|1680|2017-09|1728|30|28|2017-09-30-00-00-00|2017-09-27-00-00-00|September|September|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-23-00-00-00|Wednesday|3|23|39|39|2017-09-27-00-00-00|1647|9|9|2017-09|1680|2017-09|1728|30|28|2017-09-30-00-00-00|2017-09-27-00-00-00|September|September|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-24-00-00-00|Thursday|4|24|39|39|2017-09-27-00-00-00|1647|9|9|2017-09|1680|2017-09|1728|30|28|2017-09-30-00-00-00|2017-09-27-00-00-00|September|September|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-25-00-00-00|Friday|5|25|39|39|2017-09-27-00-00-00|1647|9|9|2017-09|1680|2017-09|1728|30|28|2017-09-30-00-00-00|2017-09-27-00-00-00|September|September|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-26-00-00-00|Saturday|6|26|39|39|2017-09-27-00-00-00|1647|9|9|2017-09|1680|2017-09|1728|30|28|2017-09-30-00-00-00|2017-09-27-00-00-00|September|September|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-27-00-00-00|Sunday|7|27|39|39|2017-09-27-00-00-00|1647|9|9|2017-09|1680|2017-09|1728|30|28|2017-09-30-00-00-00|2017-09-27-00-00-00|September|September|2017-03|1771|2017-03|1787|92|91|2017-09-30-00-00-00|2017-09-27-00-00-00|3|3|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-28-00-00-00|Monday|1|28|40|40|2017-10-04-00-00-00|1489|9|10|2017-09|1680|2017-10|1729|30|28|2017-09-30-00-00-00|2017-10-25-00-00-00|September|October|2017-03|1771|2017-04|1788|92|91|2017-09-30-00-00-00|2017-12-27-00-00-00|3|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-29-00-00-00|Tuesday|2|29|40|40|2017-10-04-00-00-00|1489|9|10|2017-09|1680|2017-10|1729|30|28|2017-09-30-00-00-00|2017-10-25-00-00-00|September|October|2017-03|1771|2017-04|1788|92|91|2017-09-30-00-00-00|2017-12-27-00-00-00|3|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-09-30-00-00-00|Wednesday|3|30|40|40|2017-10-04-00-00-00|1489|9|10|2017-09|1680|2017-10|1729|30|28|2017-09-30-00-00-00|2017-10-25-00-00-00|September|October|2017-03|1771|2017-04|1788|92|91|2017-09-30-00-00-00|2017-12-27-00-00-00|3|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-01-00-00-00|Thursday|4|1|40|40|2017-10-04-00-00-00|1489|10|10|2017-10|1681|2017-10|1729|31|28|2017-10-31-00-00-00|2017-10-25-00-00-00|October|October|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-02-00-00-00|Friday|5|2|40|40|2017-10-04-00-00-00|1489|10|10|2017-10|1681|2017-10|1729|31|28|2017-10-31-00-00-00|2017-10-25-00-00-00|October|October|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-03-00-00-00|Saturday|6|3|40|40|2017-10-04-00-00-00|1489|10|10|2017-10|1681|2017-10|1729|31|28|2017-10-31-00-00-00|2017-10-25-00-00-00|October|October|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-04-00-00-00|Sunday|7|4|40|40|2017-10-04-00-00-00|1489|10|10|2017-10|1681|2017-10|1729|31|28|2017-10-31-00-00-00|2017-10-25-00-00-00|October|October|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-05-00-00-00|Monday|1|5|41|41|2017-10-11-00-00-00|1538|10|10|2017-10|1681|2017-10|1729|31|28|2017-10-31-00-00-00|2017-10-25-00-00-00|October|October|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-06-00-00-00|Tuesday|2|6|41|41|2017-10-11-00-00-00|1538|10|10|2017-10|1681|2017-10|1729|31|28|2017-10-31-00-00-00|2017-10-25-00-00-00|October|October|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-07-00-00-00|Wednesday|3|7|41|41|2017-10-11-00-00-00|1538|10|10|2017-10|1681|2017-10|1729|31|28|2017-10-31-00-00-00|2017-10-25-00-00-00|October|October|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-08-00-00-00|Thursday|4|8|41|41|2017-10-11-00-00-00|1538|10|10|2017-10|1681|2017-10|1729|31|28|2017-10-31-00-00-00|2017-10-25-00-00-00|October|October|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-09-00-00-00|Friday|5|9|41|41|2017-10-11-00-00-00|1538|10|10|2017-10|1681|2017-10|1729|31|28|2017-10-31-00-00-00|2017-10-25-00-00-00|October|October|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-10-00-00-00|Saturday|6|10|41|41|2017-10-11-00-00-00|1538|10|10|2017-10|1681|2017-10|1729|31|28|2017-10-31-00-00-00|2017-10-25-00-00-00|October|October|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-11-00-00-00|Sunday|7|11|41|41|2017-10-11-00-00-00|1538|10|10|2017-10|1681|2017-10|1729|31|28|2017-10-31-00-00-00|2017-10-25-00-00-00|October|October|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-12-00-00-00|Monday|1|12|42|42|2017-10-18-00-00-00|1586|10|10|2017-10|1681|2017-10|1729|31|28|2017-10-31-00-00-00|2017-10-25-00-00-00|October|October|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-13-00-00-00|Tuesday|2|13|42|42|2017-10-18-00-00-00|1586|10|10|2017-10|1681|2017-10|1729|31|28|2017-10-31-00-00-00|2017-10-25-00-00-00|October|October|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-14-00-00-00|Wednesday|3|14|42|42|2017-10-18-00-00-00|1586|10|10|2017-10|1681|2017-10|1729|31|28|2017-10-31-00-00-00|2017-10-25-00-00-00|October|October|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-15-00-00-00|Thursday|4|15|42|42|2017-10-18-00-00-00|1586|10|10|2017-10|1681|2017-10|1729|31|28|2017-10-31-00-00-00|2017-10-25-00-00-00|October|October|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-16-00-00-00|Friday|5|16|42|42|2017-10-18-00-00-00|1586|10|10|2017-10|1681|2017-10|1729|31|28|2017-10-31-00-00-00|2017-10-25-00-00-00|October|October|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-17-00-00-00|Saturday|6|17|42|42|2017-10-18-00-00-00|1586|10|10|2017-10|1681|2017-10|1729|31|28|2017-10-31-00-00-00|2017-10-25-00-00-00|October|October|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-18-00-00-00|Sunday|7|18|42|42|2017-10-18-00-00-00|1586|10|10|2017-10|1681|2017-10|1729|31|28|2017-10-31-00-00-00|2017-10-25-00-00-00|October|October|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-19-00-00-00|Monday|1|19|43|43|2017-10-25-00-00-00|1634|10|10|2017-10|1681|2017-10|1729|31|28|2017-10-31-00-00-00|2017-10-25-00-00-00|October|October|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-20-00-00-00|Tuesday|2|20|43|43|2017-10-25-00-00-00|1634|10|10|2017-10|1681|2017-10|1729|31|28|2017-10-31-00-00-00|2017-10-25-00-00-00|October|October|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-21-00-00-00|Wednesday|3|21|43|43|2017-10-25-00-00-00|1634|10|10|2017-10|1681|2017-10|1729|31|28|2017-10-31-00-00-00|2017-10-25-00-00-00|October|October|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-22-00-00-00|Thursday|4|22|43|43|2017-10-25-00-00-00|1634|10|10|2017-10|1681|2017-10|1729|31|28|2017-10-31-00-00-00|2017-10-25-00-00-00|October|October|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-23-00-00-00|Friday|5|23|43|43|2017-10-25-00-00-00|1634|10|10|2017-10|1681|2017-10|1729|31|28|2017-10-31-00-00-00|2017-10-25-00-00-00|October|October|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-24-00-00-00|Saturday|6|24|43|43|2017-10-25-00-00-00|1634|10|10|2017-10|1681|2017-10|1729|31|28|2017-10-31-00-00-00|2017-10-25-00-00-00|October|October|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-25-00-00-00|Sunday|7|25|43|43|2017-10-25-00-00-00|1634|10|10|2017-10|1681|2017-10|1729|31|28|2017-10-31-00-00-00|2017-10-25-00-00-00|October|October|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-26-00-00-00|Monday|1|26|44|44|2017-11-01-00-00-00|1467|10|11|2017-10|1681|2017-11|1730|31|35|2017-10-31-00-00-00|2017-11-29-00-00-00|October|November|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-27-00-00-00|Tuesday|2|27|44|44|2017-11-01-00-00-00|1467|10|11|2017-10|1681|2017-11|1730|31|35|2017-10-31-00-00-00|2017-11-29-00-00-00|October|November|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-28-00-00-00|Wednesday|3|28|44|44|2017-11-01-00-00-00|1467|10|11|2017-10|1681|2017-11|1730|31|35|2017-10-31-00-00-00|2017-11-29-00-00-00|October|November|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-29-00-00-00|Thursday|4|29|44|44|2017-11-01-00-00-00|1467|10|11|2017-10|1681|2017-11|1730|31|35|2017-10-31-00-00-00|2017-11-29-00-00-00|October|November|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-30-00-00-00|Friday|5|30|44|44|2017-11-01-00-00-00|1467|10|11|2017-10|1681|2017-11|1730|31|35|2017-10-31-00-00-00|2017-11-29-00-00-00|October|November|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-10-31-00-00-00|Saturday|6|31|44|44|2017-11-01-00-00-00|1467|10|11|2017-10|1681|2017-11|1730|31|35|2017-10-31-00-00-00|2017-11-29-00-00-00|October|November|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-11-01-00-00-00|Sunday|7|1|44|44|2017-11-01-00-00-00|1467|11|11|2017-11|1682|2017-11|1730|30|35|2017-11-30-00-00-00|2017-11-29-00-00-00|November|November|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-11-02-00-00-00|Monday|1|2|45|45|2017-11-08-00-00-00|1516|11|11|2017-11|1682|2017-11|1730|30|35|2017-11-30-00-00-00|2017-11-29-00-00-00|November|November|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-11-03-00-00-00|Tuesday|2|3|45|45|2017-11-08-00-00-00|1516|11|11|2017-11|1682|2017-11|1730|30|35|2017-11-30-00-00-00|2017-11-29-00-00-00|November|November|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-11-04-00-00-00|Wednesday|3|4|45|45|2017-11-08-00-00-00|1516|11|11|2017-11|1682|2017-11|1730|30|35|2017-11-30-00-00-00|2017-11-29-00-00-00|November|November|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-11-05-00-00-00|Thursday|4|5|45|45|2017-11-08-00-00-00|1516|11|11|2017-11|1682|2017-11|1730|30|35|2017-11-30-00-00-00|2017-11-29-00-00-00|November|November|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-11-06-00-00-00|Friday|5|6|45|45|2017-11-08-00-00-00|1516|11|11|2017-11|1682|2017-11|1730|30|35|2017-11-30-00-00-00|2017-11-29-00-00-00|November|November|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
2017-11-07-00-00-00|Saturday|6|7|45|45|2017-11-08-00-00-00|1516|11|11|2017-11|1682|2017-11|1730|30|35|2017-11-30-00-00-00|2017-11-29-00-00-00|November|November|2017-04|1772|2017-04|1788|92|91|2017-12-31-00-00-00|2017-12-27-00-00-00|4|4|1998|1802|1998|1806|365|361|2017-12-31-00-00-00|2017-12-27-00-00-00
